	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
125	      Sharer weekdays required	      Looking for a sharer weekdays for my horse. He’s a sensitive soul so requires patience and love. He requires a confident rider as he spooks at heavy traffic and has a dislike to shopping vans like sai	      https://assets.pets4homes.co.uk/image/2ed14047-b1b1-4daa-943a-667df6116fd9/image_wm/image.webp	      Pets > Horses > Connemara	0.0	        /classifieds/an8pbne2t-sharer-weekdays-required-shefford/	          Person	          claire J.	sale	horses
126	      Tommy 13.2hh	"      Tommy 13\""2 eight year old cob gelding. Tommy is such a genuine lad with three established paces in the school, he's snaffle mouthed very laid back,super safe and loves his job. He's super willing to p"	      https://assets.pets4homes.co.uk/image/c94e225f-3669-44f4-8cdc-cf1ec1bcda87/image_wm/image.webp	      Pets > Horses > Irish Cob	3000.0	        /classifieds/ufczmqgs6-tommy-132hh-hatfield/	          Person	          BROOK G.	sale	horses
127	      Perfect teenagers Eventer 	       sweet easygoing, safe mare. Has done some s/j and xc. 3 we’ll balance paces Good to clip/shoe/catch/travel ect. Lives I. Or out. Is ridden and handled by 12 years.\nClean legs\nWould consider a part x 	      https://assets.pets4homes.co.uk/image/2f8b38b3-4854-4622-a412-dd543edef253/image_wm/image.webp	      Pets > Horses > English Thoroughbred	5500.0	        /classifieds/4tqpzzf7k-perfect-teenagers-eventer-cambridge/	          Person	          Shkar A.	sale	horses
128	      beautiful winston looking for a forever home	      I have for sale a beautiful year old colt he is passported and chipped brilliant to groom pick up all feet can be stood and fussed\nwith all day long. His mum and dad are around 13.2 so he should make 	      https://assets.pets4homes.co.uk/image/0e9bf24d-70db-429c-89cb-1af81d2a625c/image_wm/image.webp	      Pets > Horses > Irish Cob	450.0	        /classifieds/4cmycjfgs-beautiful-winston-looking-for-a-forever-home-hatfield/	          Person	          Rosie H.	sale	horses
129	      Two Amazing horses For heartbreaking sale	      Advertising on behalf of my friend who is crushed to be having to home two horses, I did briefly advertise them for her on here at the beginning of may but she couldn’t go through with it and tried ev	      https://assets.pets4homes.co.uk/image/0cd7d09c-73b7-4f07-9226-7579897e5e3f/image_wm/image.webp	      Pets > Horses > Shire	5000.0	        /classifieds/3g0xleyk7-two-amazing-horses-for-heartbreaking-sale-chigwell/	          Organization	          Holly R.	sale	horses
130	      theo 12hh kids pony still growing !!	      Iv had the pleasure in bringing this young chap on, Theo is 4 years old and 12hh tall he is still growing he really is a complete sweetheart… being placed every time I take him out, \nExcellent Lead re	      https://assets.pets4homes.co.uk/image/728f9684-94c1-45fb-bce7-e45bf286e832/image_wm/image.webp	      Pets > Horses > Irish Cob	3000.0	        /classifieds/84echg9ir-theo-12hh-kids-pony-still-growing-huntingdon/	          Person	          Sophie R.	sale	horses
131	      13hh Skewbald Allrounder Gelding	      Mickey was riding, competed cross country, hunted, show jumped, pony club and doing his job very well, but has recently been left in the field without any work. Perfect project gelding for someone loo	      https://assets.pets4homes.co.uk/image/38004c8e-f702-40e7-8494-3e994bea00b6/image_wm/image.webp	      Pets > Horses > Riding pony	3250.0	        /classifieds/tvylhgrl8-13hh-skewbald-allrounder-perfect-summer-project-chelmsford/	          Organization	          patoaklands	sale	horses
132	      Registered standard Shetland 	      Bay filly will make full hight very sweet kind loving nature definitely one for the future either The Shetland performance showing working hunter ridden and the Shetland racing or she would be an asse	      https://assets.pets4homes.co.uk/image/fbdeb2bc-d3b8-4fea-86e9-20f5ddecfa0f/image_wm/image.webp	      Pets > Horses > Shetland pony	1000.0	        /classifieds/6s4ndyyht-registered-standard-shetland-ware/	          Organization	          Joanne W.	sale	horses
133	      BRUNO THE TURBO COB 🐴	      Looking for a new 🏡\nTURBO COB \n\nBruno is a 7yo 13.2 TGCA registered cob. He was bought as a mother daughter share but unfortunately has proved too much for the us. \nBruno is loads of fun and would ve	      https://assets.pets4homes.co.uk/image/b3f1ea70-6f3d-496d-8704-b7d3819c855b/image_wm/image.webp	      Pets > Horses > Irish Cob	5500.0	        /classifieds/gvgzimuyi-bruno-the-turbo-cob-wickford/	          Person	          Danielle G.	sale	horses
134	      Aurucana male 	      Pure breed lavender colour aurucana cockerel for stud.\nBorn 14 February so will be a real romantic with the lady hens!!	      https://assets.pets4homes.co.uk/image/ac631676-904a-4f40-8b2c-c7067c8d21ea/image_wm/image.webp	      Pets > Poultry > Chickens	5.0	        /classifieds/dppuiz-mi-aurucana-male-witham/	          Organization	          Ms valerie	stud	poultry
